product_id,asin,parent_asin,review_text,rating,review_timestamp,verified_purchase,user_id,review_title,review_datetime,topic
B0819ZF1YR,B06WWQ7KLV,B0819ZF1YR,Husband needed for some audio purpose and he says it worked as it should.,5,1641421951608,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,hdmi cable adapter,2022-01-05 22:32:31.608,38
B07JW7GT7H,B07JW7GT7H,B07JW7GT7H,Husband needed for his head phone charger - works just as it should. I will update my review with any updates should new info seem useful.,5,1641420278394,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,4k adapter cable,2022-01-05 22:04:38.394,-1
B0C3M8B3MY,B07CSSHXT6,B0C3M8B3MY,These are handy - but for really small cords. If you have the thicker braided cords - they are too small and the magnet isn't strong enough. Good for like ear phone cords... thin cords. Not so much for charging cords.,4,1641414655672,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,magnetic cord managers,2022-01-05 20:30:55.672,1
B09Y4HCRLM,B07TPLZY74,B09Y4HCRLM,"I purchased this as a gift - but I hear that it works very well. Sleep mask with headphones. It is soft and comfortable, black in color - adjustable. Having said this, I never hesitate to update my reviews should new info seem useful.",5,1641408678100,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,sleep mask with headphones,2022-01-05 18:51:18.100,0
B09N75D6M4,B07TXL4XJP,B09N75D6M4,"I actually purchased this for our emergency kit. We live in a tsunami path. I haven't actually used it yet - hoping I never have to, but I thought it was a good fit for the emergency kit - especially since it includes a usb port for charging a cell phone. As I said, I am hopeful it will never be used, but is an essential part of any emergency kit I believe.",5,1641405576087,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,solar hand crank radio,2022-01-05 17:59:36.087,7
B0BPBJ6SKW,B08MWZHHKP,B0BPBJ6SKW,"Well. I really wanted to love these... but there a few things...<br />PROS<br />Super easy to connect to ALMOST any thing that has blue tooth<br />Sound is surprisingly good<br />They seem to charge quickly and keep a charge for a fair amount of time<br />The storage and charging box is small - but gets lost in the bottom of your purse<br />CONS<br />The tips they send with the ear buds are GARBAGE - in order to really use these you are going to need to invest in some memory foam type tips<br />The controls are spotty and sometimes don't work<br />The 'noise canceling' aspect doesn't really function - somewhat better with better foam tips<br />***********<br />I purchased these for travel - but haven't traveled with them yet. I hope I can find some good tips - apparently I need a larger memory foam tip than is out there. Eh.<br />Having said that, I never hesitate to update my reviews should new info seem useful. I feel that a 3 1/2 star rating would be better, I did generously give them 4. Time will tell.",4,1638942976471,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,Samsung galaxy ear buds PRO,2021-12-08 05:56:16.471,0
B09S2XYNWL,B08T912TKD,B09S2XYNWL,I was really hoping for better replacements for the tips that came with the galaxy ear bud pros that I purchased. I guess I need an even bigger memory foam tip - the largest tip in this selection is barely big enough... I just throw out the others I don't need. Eh. They work - sort of - but not if they aren't the right size.,3,1638941145008,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,3 pairs of memory foam ear tips,2021-12-08 05:25:45.008,0
B088KTR418,B088KTR418,B088KTR418,"My husband has an iphone and purchased these because a friend of his recommended them for a comfortable fit and wear. So far they have been a bit of a learning curve in using them. They fit a bit differently than usual ear bud so takes a bit of getting used to. Time will tell! Having said all of this, I never hesitate to update my reviews should new info seem useful!",4,1638679151220,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,powerbeats pro wireless earbuds,2021-12-05 04:39:11.220,0
B09H5FHRTF,B09H5FHRTF,B09H5FHRTF,My husband travels and wanted something he split charging for his headphones (bose) and iphone. This works perfectly as he reports.,5,1636929927196,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,iphone splitter,2021-11-14 22:45:27.196,28
B0863MN3T3,B0863MN3T3,B0863MN3T3,"My husband travels a lot and prefers a backpack for laptop and diabetic meds, etc. The one he's used for about 5 years finally gave out and this was the one he picked to replace it. We'll see how it stands up. Having said that, I never hesitate to update my reviews should new info seem useful.",5,1636929206361,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,rolling backpack carry on,2021-11-14 22:33:26.361,5
B07C3PQHC7,B005MKH1XC,B07C3PQHC7,"My 82 year old mom just loves this. It replaces an old one she's had for many year before it finally quit. She chose the black color - I was surprised by that, but she chose it! It's soft and the beans allow her to settle her note pad or whatever she is looking at in her lap. It's small enough to be thrown in a bag for travel and she uses as a neck pillow when she feels like it. All good in my opinion! Having said all of this, I never hesitate to update my reviews should new info seem useful.",5,1636928142352,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,bean bag lap roll,2021-11-14 22:15:42.352,-1
B07YJJSCLX,B07YJJSCLX,B07YJJSCLX,"Those pesky suction cups need to be replaced fairly regularly - hubby needed replacements so these were for him. Worked as you would expect them to. And spares to boot. It also came with mount holder that didn't fit either of our detectors but we ordered for the suction cups so no worries for us. Having said all of that, I never hesitate to update my reviews should new info seem useful.",5,1635306303842,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,suction cups for radar detector,2021-10-27 03:45:03.842,40
B08R5TCSH8,B087BZDQQS,B08R5TCSH8,who keeps printer cables? Had to have one and so ordered this one. Worked as it should - but the cable wasn't the problem! Oh well. Will keep it for those times you gotta hard wire.,5,1630380366947,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,printer cable,2021-08-31 03:26:06.947,20
B01H4ZGTWQ,B01H4ZGTWQ,B01H4ZGTWQ,"Husband needed these at a remote job site, thank you Amazon. Arrived on time and worked as he'd hoped.",5,1627189476582,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,industrial wireless,2021-07-25 05:04:36.582,9
B08GFCX4Y6,B07Q49SVYR,B08GFCX4Y6,Husband has an Iphone and needed an adapter for his Bose headphones. This adapter worked as it should.,5,1625597540646,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,headphone adapter,2021-07-06 18:52:20.646,28
B005DLKFME,B005DLKFME,B005DLKFME,"Was nervous about whether or not it would with our older bath lift but it has worked without fail. Fully charged it the day it arrived and charge it after each use. So far so good. Having said that, I never hesitate to update my reviews should new info seem useful.",5,1624912820926,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,Drive bath lift controller,2021-06-28 20:40:20.926,46
B07HP726Q8,B07HP726Q8,B07HP726Q8,Once you get the right one (carefully look at your keyboard and verify) - these are great and keep crumbs and liquid out of your keyboard. I purchased the one with color and a white key option (thinking it was the clear - oops) and I am using the color version. A quick glance gets you where you want to be.,5,1624911773587,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,skin cover for keyboard,2021-06-28 20:22:53.587,14
B08C4QSVNG,B08C4QSVNG,B08C4QSVNG,Oops. I purchased the wrong cover for my laptop. Pay careful attention to the right size. Look at the photos and your keyboard to match them. Had I done this I would have noticed this one was wrong. Having said that - it would have been awesome had I purchased the right size. It is clear-ish. Soft and flexible as you would expect silicone to be. I just want to eliminate stuff getting done in the cracks of the keyboard. This would have worked well. I have since gone back and ordered the right size.,5,1623959359604,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,silicon keyboard cover,2021-06-17 19:49:19.604,-1
B09MH11HB7,B0009YU7Z0,B09MH11HB7,"I'll admit it... I purchased these to record my own music cds... My car has a cd player and while I do have satellite radio, sometimes the signal isn't so great. And I like a lot of different music. So, I make my own mix CDs. Hahaha! I'm so a baby boomer. Pack of 25. And you can re write them.",5,1620866750264,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,rewritable cds,2021-05-13 00:45:50.264,44
B0822W4JF3,B07PJ2ZX6R,B0822W4JF3,"I am on the fence about this detector. First, it's HUGE. And it makes a lot of noise. I've turned it down 4 times... I need to figure out if I can get it to auto mute after a few beeps. It talks... I do like that it tells you if the signal is coming from behind or in front of you - or even side to side. That's interesting. It comes with a really great window sucker attachment. The cigarette lighter charger has a usb port on it and a mute button. I do use the mute button a LOT. The directions are SUPER lengthy and complicated - EH. Like I said... I'm still reviewing my position about it. Having said that.. I never hesitate to update my reviews should new info seem useful.",4,1620172832641,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,Uniden R7 radar detector,2021-05-05 00:00:32.641,40
B07HCWW319,B07HQR5YBP,B07HCWW319,Husband chose for his new laptop and loves it. It's tweedy... looks masculine (if that matters to you) rugged looking. Would be totally fine for women too. :) It's sturdy - but not too heavy. I never hesitate to update my reviews should new info seem useful.,5,1620169889425,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,tweed laptop case,2021-05-04 23:11:29.425,5
B082FJXVW6,B082FJXVW6,B082FJXVW6,"Plug it in to existing outlet and extend your plug options. It does stick out a bit from the wall, in case that figures into your use. Works as expected. I never hesitate to update my reviews should new info seem useful.",5,1620168662345,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,multi plug extender,2021-05-04 22:51:02.345,7
B08B3F8FZ8,B08B3F8FZ8,B08B3F8FZ8,I needed a variety of lengths of the type c usb cord and so I purchased this set. Seems to work - the cords are thick and a woven material on the outside. I chose the gold color and they are light gold. Cords don't last forever - I never hesitate to update my reviews should new info seem useful.,5,1616533702630,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,type c charger cords,2021-03-23 21:08:22.630,1
B07ZZVX1F2,B07ZZVX1F2,B07ZZVX1F2,"I purchased this for my husband that is road warrior so that he could more easily access our accounts. He uses a separate hotspot for security, never logging into hotel wifi - he reports that it is so nice to easily access our various streaming accounts. We've had several firesticks over the years. This one is handy for sure. Plugs in and sets up super easy. If I can do it, ANY ONE can. :)",5,1616450812098,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,Amazon firestick,2021-03-22 22:06:52.098,33
B07GB3SGSF,B00NH13G5A,B07GB3SGSF,"I purchased this and didn't need it as the external hard drive I purchased already came with one. This one is quite a bit longer than the one that came with the drive so I will toss it in our ""cord"" tub in case we end up needing it.",5,1615137683147,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,amazon usb cord,2021-03-07 17:21:23.147,6
B0BWVDRR6L,B079D3D8NR,B0BWVDRR6L,"I purchased this to save my recorded programs/movies from my Dishnet Hopper 3. Worked great. I wasn't clear if it came with a usb or not, so I purchased one... DON'T.... It comes with one that works perfectly. I keep it hooked up to the hopper, so the nice short cord is useful... (about 1 ft). If you need a longer one, then perhaps you'll want to purchase one - but not necessary otherwise. It was super easy - plugged it in, a box came up on my TV that asked if I wanted to update and format - I clicked yes and that was it. It was ready for transfer of saved material. The drive itself is approx 5:x4""x 3/4"". It is black and has a little flashing light when it's being used. I had things sorted on my Hopper in ""files"". So far, I cannot figure out how to make folders on the hard drive, so everything is just mixed on the hard drive - that means looking thru about 200 titles - Eh - but the point of the hard drive for us is to save the content if we have to replace the Hopper at some point. It is easy to move the files back and forth.. And you can play the movies from the hard drive. It did take quite a while to transfer, we had about 50% of our Hopper memory - a number of hours. But no biggee to me. So far, I am happy with my purchase, however, time will tell. Having said that, I never hesitate to update my reviews should new info seem useful.",5,1615137072332,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,external hard drive,2021-03-07 17:11:12.332,6
B0BCPC68J6,B07CCGBB7M,B0BCPC68J6,"I needed an outlet extender with USB ports and decided to try this one. It's really easy to install - if I can do it, anyone can. Comes with a stabilizer screw that I highly recommend you install so that you can easily unplug stuff without pulling the extender out. It also has a soft light frame around the front side - comes on when dark. Very handy for under then cupboards where it can be dark. The only ""down"" side is how far it sticks out from the wall - a good 2 1/2"" or more just eyeballing it. So, if you've got room for that, this is a great option.",5,1614024161623,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,outlet extender with USB ports,2021-02-22 20:02:41.623,7
B07GWKZLLT,B07GWJH7RS,B07GWKZLLT,I have a really pretty alligator bag I use when I travel (hoping to get to do that again soon!) and I wanted a sleeve to slip my laptop and table in. This pink bag is pretty and functional. It is padded and velvet inside. There is an outside side zipper pouch. The top is also a zipper closure for the main opening. It's lightweight and is made of a canvas (like?) material that seems easy to wipe off. I never hesitate to update my reviews should new info seem useful and I will in this case I begin to use it more. (she says hopefully!),5,1613776025799,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,laptop sleeve,2021-02-19 23:07:05.799,5
B075Y6Y9H5,B075Y6Y9H5,B075Y6Y9H5,"This a useful, canvas laptop bag. Has a suitcase stripe on the back to slide the bag on the handle of your suitcase (game changer - trust me) and a shoulder strap/handle. Fits my 14"" wide laptop perfectly with plenty of room for the cord, mouse, pad and my tablet too. I am very happy with it. It's a plain black. Sometimes I get out my silver and gold sharpie pens and stencils designs on the them to make them more personal. Haven't done that yet - but the bag is canvas and would be perfect for the stenciling.",5,1613775669006,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,laptop bag,2021-02-19 23:01:09.006,5
B009UNGYHG,B009UNGYHG,B009UNGYHG,My husband loves his Plantronic ear piece (I think he is one his 3rd or 4th one) and needed a charger case. He reports this works exactly as he hoped it would. Easy and fast.,5,1611813908097,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,Plantronic Charger case,2021-01-28 06:05:08.097,0
B012JXHX28,B009UNGYIU,B012JXHX28,My husband loves his plantronic head set (I think this is set #3) and he needed a new charger cord - thus this purchase. He reports it works exactly as it should.,5,1611813663181,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,plantronic charger cord,2021-01-28 06:01:03.181,-1
B0BGS23YKX,B076FPGWNZ,B0BGS23YKX,My husband needed this for a special charger and reports it works exactly as it should.,5,1611811965412,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,USB cord type C,2021-01-28 05:32:45.412,46
B09MCTFR69,B00FS6YU6G,B09MCTFR69,"I purchased this for my husband and I to use on my cell or other device while we zoom or other with our grandsons. Works as you would hope without issue. You get only the splitter, not the headsets - so if you don't have the headphones you'll want to get those.",5,1609351496416,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,headphone splitter,2020-12-30 18:04:56.416,-1
B07TXNTGVS,B07TXNTGVS,B07TXNTGVS,This is a hardcase for your hot spot - it is exactly as portrayed. Zipper closure with wrist strap.,5,1609262976451,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,hardcase for hotspot,2020-12-29 17:29:36.451,30
B08NBBFNMY,B078NQBSJR,B08NBBFNMY,"These are black, 12"" zip ties. They work just exactly as you expect. My husband uses zip ties on various projects - handy and useful. They came in plastic bags (we ordered 2 sets) - do wish they would have come in a canister for storage.",5,1609262022075,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,"12"" black zipties",2020-12-29 17:13:42.075,42
B083G8QM5V,B083G8QM5V,B083G8QM5V,"In this age of zoom calls and video meetings - I found my laptop microphone was a bit less successful than I was hoping - so, I purchased this microphone. It appears to have solved the issues I was having with breaking out - volume of laptop microphone. Super easy - plug into usb port and you're set. Power on and off. No actually mute button - and I haven't tried it but I supposed you could turn it off and see if anyone can hear you? Comes with a foam muffler and a couple spares of those. Additionally a nice drawstring closure bag to keep it all in. For the money, it's a great option. Having said all that, I never hesitate to update my reviews should new info seem useful.",5,1609261317939,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,USB plug in microphone,2020-12-29 17:01:57.939,38
B07N5ZPYFK,B01AUQ33K2,B07N5ZPYFK,"I was really hoping to love love this... and I do like it..<br />PROS<br />- Like having a third arm/hand<br />- holds in place you choose<br />- black or white color options (I purchased black for husband and white for me)<br />- table clamp is easy to attach if you have a perfectly flat table (top and bottom) up to 2"" thick or so - using twisting tube attached to the base. -NOTE: There is a ""con"" to this as well.<br />- The coil is very, very difficult to manipulate. BUT it once you get it there, it stays exactly where you place it.<br />CONS<br />- the clamp is really really stiff and difficult to stretch enough to hold your phone or device. If you have any strength issues, this might not be the best choice. Also, they edges will pinch you if you accidentally get your fingers in the way of the spring loaded clips.<br />- The table clamp only works with tables that are flat on top and bottom. The place I wanted to clamp on has a groove underneath and my husband had to make a wooden block of sorts for the table clamp to work.<br /><br />Overall, I like the stand - but the engineering that is required to make a strong, stable holder, also makes it difficult to use. Just sayin.",4,1609256460521,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,goose neck cell phone/device holder,2020-12-29 15:41:00.521,12
B08BTG7G5X,B08BTG7G5X,B08BTG7G5X,"I am really into stretchy bands and this one is really cool - I really like that the band is thin - and easy to pull on. It rests easily on my wrist and is NOT too tight at all. I do have an average sized wrist - about 7"". I am going to go back and order the plan black one too. Arrived quickly (I have prime) along with some other items I had ordered and in great condition.",5,1608786077586,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,multi color charge 3 fitbit band,2020-12-24 05:01:17.586,17
B087R7MNBQ,B081ZR7VFN,B087R7MNBQ,"I purchased these because I needed a short power strip that included some USB ports and that didn't look too awful on my bathroom counter. This works. The cord is a sort of braided silver/gray - goes great on my white/gray marble counter in my bathroom. The base is basically white - the plug itself is white - so the photos provided are accurate. It's not huge but just makes it a little easier to have more than one thing plugged in. I am pretty happy with them at this point, however, I never hesitate to update my reviews should new info seem useful.",5,1606783404067,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,small power strips,2020-12-01 00:43:24.067,7
B08BW4JTCG,B08BW4JTCG,B08BW4JTCG,"I am going to provide a list of pros and cons... but to summarize, I am really disappointed. The most disappointing thing... a HUGE BLACK box that you must use. They ""say"" it can be flush mounted to the wall - but NOT without a giant black brick below it. There are multiple photos in the ads of the TV ""in use"" but not a single one that shows that ugly black box!!! Here are my thoughts...<br />PRO... (and they are weak)<br />- A fairly good picture.<br />- Mediocre sound.<br />- The art option - which is also on the con - so it kinda wipes this one out. You chose a piece and it will stay on for up to 4 hours. There is a setting to adjust 1, 2, 3 or 4 hours.<br />- The best ""pro""? The white frame was easily installed (it has magnets- but the little plastic pieces to secure the outer plastic to the frame are SUPER hard to secure. Good luck. I have provided a large number of photos to show all that I am outlining.<br />- It's a smart TV - which means you can hook up to your wifi and watch your netflix, prime, hulu, disney+.... but I will say I had to login my ""samsung acct"" in order to ""load"" my Amazon prime. Really? Just more ways for Samsung to follow you - you have to agree to them tracking/tracing you. GRRRR... I should move this to the con list... another pro/con that wipe each other out.<br />CONS....<br />- First and foremost - that UGLY black box. Approximately 9""x4""x1 1/2"" . You cannot use the tv without it. The power cord plugs into it. If you planned on flush mounting (which is included with the TV - the most complicated and awful install imaginable) you will have an ugly black box under the TV.<br />- We had to purchase an adjustable frame to mount to the wall in order to hide the black box behind it. AND a white power cord so that the ""showing"" cord is at least white. I may hire an electrician to put a plug in behind it but at this point you have to wonder how much more I will spend to make this work as the photos all show. GRRRR<br />- The remote. Good luck getting the back open to put the batteries in!! It doesn't just ""slide"" open as the only direction on this is printed on the remote - and arrow pointing to the end of the remote. If you find yourself with one of these TVs - here's a hint... get a dime. Gently work into the top where the red plastic (the infrared tip) and the white body of the remote... wiggle it - ever so gently - back and forth... We eventually got it open. Sheesh.<br />- We attached the ugly black box to the back of the TV which means we had to install the pull away mount to have room to do that. So NO flush mount - which I was really looking forward to.<br />- The art.... very pretty. You get to see ONE - You MUST sign up, with a credit card, for a 31 day free trial to see any others. It also will not allow you add your own photos unless you sign up. It costs $4.99 a month after the trial. There are a lot of art options - but is it worth $4.99. I am on the fence. Because it doesn't ""look"" as I was lead to believe it would look like - a flush mounted frame.<br /><br />- Overall, I am hugely disappointed. The ads are very, very misleading. You will find in the official description the mention of a ""mini box""... which the black box clearly is not - ""mini"" in anyway.<br />Also, you should know that if you purchase an adjustable wall mounting kit, you will likely need to alter it to fit. We had to rig with TWO mounting sets to make it work - The arms were not long enough. We also tried a larger kit but it showed beyond the edges of the frame even though the mounting kit was meant for a 32"" TV. Eh.<br />For those that are curious - this TV is manufactured in Mexico.<br />I would recommend looking for something else - unless you're cool with the ugly black box, a monthly fee for art and a lot of cord dangle. We did make the choice to keep it - for now. The thought of trying to repack it was overwhelming. And in all honesty, we had NO IDEA how much we were going to have to go through to make this work. If we could have seen into the future, we would have taken the 3 hours to repack and return it. Live and learn. I really hope our experience can help others avoid our mistake!",1,1606669919698,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,Samsung 32 Art TV,2020-11-29 17:11:59.698,-1
B00068YUN4,B00068YUN4,B00068YUN4,"I purchased this along with a weather station - which was good because the weather station did not come with ANY type of post. This one is adjustable. - you will need a wrench. It helps to have 2 people when installing and adjusting. The post itself is weighty in my opinion. Feels like it will last for a few seasons on the north oregon coast front. It is painted (I believe) - a gray color - it's not shiny, but not matte either. Time will tell how long it lasts and having said that, I never hesitate to update my reviews should new info seem useful.",5,1605377040633,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,universal post,2020-11-14 18:04:00.633,-1
B0BPD6Q7KC,B005H3Q59U,B0BPD6Q7KC,Husband needed this for work and reports it works just as it should. I never hesitate to update my reviews should new info seem useful.,5,1603922402422,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,Port to port cable,2020-10-28 22:00:02.422,4
B07L95W89W,B07L963STD,B07L95W89W,"Husband runs through these like candy - breaks them, loses them.. etc.... So I am hoping this one lasts a bit longer than the others. Time will tell. He reports it works just as it should.",5,1603922339280,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,3.0 micro cable,2020-10-28 21:58:59.280,9
B08F6GPRH6,B086DKMSSM,B08F6GPRH6,"We purchased these to put inside - which we normally wouldn't do - but we are selling remotely. Wish they would develop these in a white color (not just the ""inside"" version) - but we are firm Blink supporters. We have 2 full systems and as long as you have wifi connection, they work well - no monthly fees. I will say - keep in mind - each of your systems is limited to 10 cameras total.",5,1602891062298,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,outdoor blink,2020-10-16 23:31:02.298,2
B079RC9338,B079RC9338,B079RC9338,"I purchased these because I wanted a wired set that would fit into a small bag/box to put in my purse. This works perfectly. Comes with many different types and sizes of foam ear piece covers - I found the perfect fit for me. While I was testing it on my Samsung S10+, my neighbor called - perfect timing - it announced the call with her name (in my phone log obviously) and I pressed the button on the wire to take the call. It worked perfectly. The sound was clear and solid. I asked if she noticed anything with the sound on her end, she said no. I usually talk to her on my speaker option. Now, I don't intend to use this set for making calls - I wanted them to use for privacy and consideration of those around me while playing games or viewing videos, etc. Comes with a very nice, small holder - perfect for your purse. Having said all of that, I never hesitate to update my reviews should new info seem useful.",5,1600963355099,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,wired headphone buds,2020-09-24 16:02:35.099,0
B087G45PDT,B087G45PDT,B087G45PDT,"Initially I purchased the solid black - it pilled and was really awful. My Mom wanted to try so I ordered her the black flower print she wanted and it was much better so I bought one myself. If you have a VERY small wrist you'll like the small size. If you have a normal size wrist you'll prefer your circulation in the ""large"" size. I do like to pull it on and off easily, no clasps.",5,1599684414444,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,scrunchie fitbit band,2020-09-09 20:46:54.444,17
B07YYNBSPG,B07YYJW2PG,B07YYNBSPG,Just as expected and shown. Aluminum signs. They are what I would consider medium weight. 4 in a pack.,5,1598657358957,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,24 hr video sign,2020-08-28 23:29:18.957,-1
B087J8VVVF,B087J8VVVF,B087J8VVVF,"Purchased these for my Mom as she likes to switch the color of bands to match what she's wearing - she loves them. She wears a stretch band for every day use. These are just for a fun change. They are a rubbery feeling material, with pierced holes for more comfortable wear. The clasp is a base metal of some sort I think. I believe they will last longer than Mom will need them. Several different colors. Arrived quickly (I have prime) and in good condition with other items I had ordered.",5,1597203330515,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,fitbit charge 3 band set,2020-08-12 03:35:30.515,17
B07PPRX94L,B07PPRX94L,B07PPRX94L,"You get a table top stand and a table top light. That's great. But it's kinda cheapy feeling plastic and the phone grip is very hard to use/clip. You have to man handle the stretch and while doing that manage to get your phone in. Eh. Also the feet of the stand are wonky - don't adjust. But do close up for storage really easily. There is a switch wired into the light - you can change the brightness (about 4 different levels) and the warm or whiteness (again, about 4 choices). It is working right now... but I am going to look as some other options.",4,1596900363036,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,cell phone stand and light,2020-08-08 15:26:03.036,12
B07XNGYMGS,B07XNFH159,B07XNGYMGS,"These are 3 pieces and appear to be super tough. Time will tell and I never hesitate to update my reviews should new info seem useful. I purchased 2 - the red/black and navy/green - for my two grandsons. Their mom was very impressed. Was a bit of trick to get them on - but once on, they seem like they will definitely protect the expensive tablets. They do have kickstands in the back.",5,1593737410770,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,galaxy tab a kid cover,2020-07-03 00:50:10.770,-1
B000MUXVYK,B000MUXVYK,B000MUXVYK,"Purchased these as an Amazon ""suggested"" purchase with the kids metal detectors - come to find out that the detectors don't have a headphone jack. Eh. Not sure what I will do with them now.",3,1593323799288,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,headphones,2020-06-28 05:56:39.288,0
B089T4YVYD,B01M7OSFND,B089T4YVYD,"I purchased these to discourage the swallows from nesting in my carport.... so not the proper use. It didn't work. But it was a try. Now, having said that, they are exactly as advertised.",5,1592455576451,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,foil entrance fringe,2020-06-18 04:46:16.451,9
B00NH12EHQ,B00NH12EHQ,B00NH12EHQ,Got an old school ipod and needed a charger - this works just as it should,5,1587970340397,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,ipod charger,2020-04-27 06:52:20.397,28
B07GZFM1ZM,B079QHML21,B07GZFM1ZM,I have a whole handful of fire sticks - but who knew that this fire stick could help you get Disney+ on your older than 3 year old Samsung TV?? ALSO a bonus... you can watch your paid HBO Amazon subscription on your TV through your new fire stick too. WELL worth the investment. 100% less frustration. Thank you Amazon fire stick!,5,1586731581372,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,4k Amazon Fire Stick,2020-04-12 22:46:21.372,33
B07545HGR5,B07545HGR5,B07545HGR5,These are exactly what I wanted... extra long - and tough. They work just as I had hoped and I would purchase again.,5,1586728398476,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,extra tough zip ties,2020-04-12 21:53:18.476,9
B07WFW5LQ3,B07WFW5LQ3,B07WFW5LQ3,To be honest - I purchased these because they are gold colored cords that matched my phone and car... they work great!,5,1586722973336,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,C type USB charging cords,2020-04-12 20:22:53.336,1
B0B8YVVFNT,B00N1XCA9M,B0B8YVVFNT,"UPDATE BELOW I bought this to replace one that was 6 years old... the sensor bar quit transmitting. They don't last forever and we live on the oceanfront - which takes a toll. This one is a newer, fancier version - no more transmitter bar - it's integrated into the main outdoor unit. There is a strip at the bottom of the indoor reader unit that is constantly streaming facts of your weather... lowest temp with date, highest temp with date, rain totals.. etc... it's just streams at the bottom of the unit. You can control how fast or slow it streams. The only thing that I don't like is that the barometer portion is small and small to read numbers. My old one had an easy to read bar graph. I kinda miss that part - but honestly this is a nice unit. So far so good - however I never hesitate to update my reviews should new info seem useful.<br />11/7/2020... This unit is only 9 months old and just quit. VERY disappointed to say the least. It started registering 50 BELOW zero at about 45 degrees. Change all batteries... cleaned all sensors... no way to fix it. Just junk. Dang it.",1,1585236787974,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,weather station,2020-03-26 15:33:07.974,40
B07X3VBJNR,B07TXG9RLQ,B07X3VBJNR,"What a HUGE disappointment.... it does NOT turn off the tab when you close it.... but it turns out this tablet doesn't have this capability - not the cover's fault.... BUT.... The fold to open is VERY awkward and doesn't work all of the time. It is also VERY heavy and cheap looking. I am looking for a lighter, less cheap looking one.",2,1582411221207,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,cover for galaxy tab,2020-02-22 22:40:21.207,29
B00JWX20GI,B00JWX20GI,B00JWX20GI,"opened it up, plugged it in to my galaxy tab S2 and... it didn't work. Trash can city. Would not purchase again.",1,1581016544973,True,AFZUK3MTBIBEDQOPAK3OATUOUKLA,galaxy tab charger,2020-02-06 19:15:44.973,53
